"id","area","feature","user_story","expected_behavior","source","status","validation_notes","error_detail","last_validated"
"FEAT-0334","Projects UI","Project Detail - Discovery Tab","As an operator, I want to discover and import infrastructure nodes via SSH, so that I can onboard existing resources","Node discovery UI allowing SSH credential selection and triggering discovery scans. Shows discovered nodes and import workflow.","pages/ProjectDetailV2.tsx, components/discovery/NodeDiscoveryPanel.tsx","Validated","NodeDiscoveryPanel.tsx is imported and rendered on the discovery tab in ProjectDetailV2.tsx with SSH credential selection and trigger props (canTrigger, jumphost, projectSshCredentialId).","","2026-06-22"
"FEAT-0335","Projects UI","Project Detail - DPU Tab","As a platform operator, I want to view and manage DPU configurations and status, so that I can maintain data plane unit health","DPU-specific panel showing configuration, resource consumption, and management options for data plane units.","pages/ProjectDetailV2.tsx, components/dpu/DpuPanel.tsx","Validated","DpuPanel.tsx is lazy-loaded in ProjectDetailV2.tsx; the DPU tab is conditionally shown for kubernetes/bare-metal project types within a Suspense fallback.","","2026-06-22"
"FEAT-0336","Projects UI","Project Detail - Drift Tab","As an operator, I want to detect and reconcile configuration drift, so that infrastructure remains synchronized with desired state","Drift detection configuration, scheduled checks, history of drift detection runs. Shows resources added/changed/destroyed.","pages/ProjectDetailV2.tsx, components/drift/DriftSettings.tsx, components/drift/DriftCheckHistory.tsx","Validated","DriftSettings.tsx and DriftCheckHistory.tsx both exist and render on the drift tab in ProjectDetailV2.tsx (lines 726-730), covering config, scheduled checks, and drift run history with resource counts.","","2026-06-22"
"FEAT-0337","Projects UI","Project Detail - K8s Clusters Tab","As a user, I want to attach and manage Kubernetes clusters for a project, so that I can target deployments to specific clusters","List of attached clusters with reachability indicators. Platform mismatch warnings. Add cluster button. Link to full K8s resource page.","pages/ProjectDetailV2.tsx, components/k8s/K8sClusterList.tsx","Validated","K8sClusterList.tsx renders on the clusters tab (ProjectDetailV2.tsx lines 648-683) with reachability badges, platform mismatch warnings, an add-cluster button, and a link to the K8s resource page.","","2026-06-22"
"FEAT-0338","Projects UI","Project Detail - Modules & Blueprints Tab","As a developer, I want to manage IaC modules and deployed blueprints, execute init/plan/apply/destroy operations, and monitor deployment status, so that I can control infrastructure changes","Full-width module list with dependency pipeline visualization, collapsible sections for standalone/stack-grouped modules. Per-module action buttons (init, plan, apply, destroy, rerun). Status badges, variables editor, rollback, delete. Module detail sheet with outputs, state, variables, logs tabs.","pages/ProjectDetailV2.tsx, pages/project-detail/ModuleGroupTable.tsx, pages/project-detail/ModuleTableRow.tsx, components/modules/ProjectModuleCard.tsx, components/modules/ModuleDetailSheet.tsx, components/modules/ApplyConfirmDialog.tsx, components/modules/EditModuleVariablesDialog.tsx","Validated","ModuleGroupTable.tsx/ModuleTableRow.tsx provide the full-width module list with dependency pipeline and collapsible standalone/stack-grouped sections plus per-module init/plan/apply/destroy/rerun/delete actions; the module detail sheet exposes Outputs/State/Variables/Logs/History tabs.","","2026-06-22"
"FEAT-0339","Projects UI","Project Detail - Secrets Tab","As an operator, I want to manage project secrets and required credentials, so that sensitive data is properly handled","Secrets manager showing required vs missing secrets by blueprint. Add/edit/delete secret UI. Missing secret count badge on tab.","pages/ProjectDetailV2.tsx, components/secrets/ProjectSecretsManager.tsx","Validated","ProjectSecretsManager.tsx renders on the secrets tab (ProjectDetailV2.tsx lines 639-645) with a dynamic missing-secret count badge that turns red when missing_count > 0.","","2026-06-22"
"FEAT-0340","Projects UI","Project Detail - Snapshots Tab","As a user, I want to capture and restore infrastructure state snapshots, so that I can safely rollback to known-good configurations","List of saved state snapshots with creation time. Restore action per snapshot.","pages/ProjectDetailV2.tsx, components/snapshots/SnapshotHistory.tsx","Validated","SnapshotHistory.tsx renders on the snapshots tab (ProjectDetailV2.tsx lines 733-739) listing saved state snapshots with creation time and a per-snapshot restore action.","","2026-06-22"
"FEAT-0341","Projects UI","Projects List Page","As a user, I want to browse all projects with filters, search, and ownership visibility, so that I can find and manage my deployments","Sidebar with status filters (active/inactive/failed), ownership filter (all/mine), quick stats. Compact table showing project name, status, type/location, module counts, deployed/failed badges, drift count, last activity time.","pages/Projects.tsx, components/projects/CreateProjectDialog.tsx","Validated","Projects.tsx provides the sidebar status filters (active/inactive/failed) and ownership filter (all/mine) with quick stats, plus a compact table showing name, status, type/location, module counts, deployed/failed badges, drift count, and last activity; CreateProjectDialog is imported and rendered.","","2026-06-22"
"FEAT-0342","QKView","QKView Availability Check","As a viewer, I want to check if the CWC QKView API is available on a cluster, so that I know if I can collect diagnostics.","Checks CWC API reachability. Tries operator dispatch first, falls back to legacy ephemeral pod approach. Returns availability status and dispatch method.","routes/qkview.py:check_cwc, services/qkview_service.py:check_cwc_available","Validated","qkview.py:check_cwc tries operator dispatch (cwc_check_status, sets operator_dispatch=True) then falls back to legacy check_cwc_available ephemeral-pod path; returns availability + dispatch method.","","2026-06-22"
"FEAT-0343","QKView","QKView Cancel & Delete","As an operator, I want to cancel running QKView jobs or delete completed collections, so that I can manage cluster resources.","Cancels running QKView job or deletes completed collection. Prevents deletion of in-progress jobs (returns 409).","routes/qkview.py:cancel_qkview_endpoint/delete_qkview_endpoint","Validated","[staging] delete_qkview_endpoint (and cancel) have no @handle_route_errors; the legacy delete_qkview raises QKViewError(status_code=409) for in-progress jobs, but QKViewError is a plain Exception not registered with any handler, so it falls through to general_exception_handler which always returns HTTP 500 (ignoring status_code). FIX: Translate QKViewError to its status_code — e.g. register a FastAPI exception handler for QKViewError that emits exc.status_code, or have the legacy fallback in delete_qkview_endpoint catch QKViewError and re-raise HTTPException(status_code=exc.status_code or 500, ...) (mirroring the operator branch's 409 handling). | WO-4 #352: legacy QKView delete/cancel translate QKViewError(409) to HTTP 409.","","2026-06-22"
"FEAT-0344","QKView","QKView Cleanup","As an operator, I want to clean up ephemeral QKView pods, so that I can remove legacy client pods from the cluster.","Removes all bnk-forge-agent ephemeral curl pods. With operator dispatch, ephemeral pods are no longer created.","routes/qkview.py:cleanup_pods_endpoint, services/qkview_service.py:cleanup_client_pods","Validated","qkview.py:cleanup_pods_endpoint delegates to qkview_service.cleanup_client_pods to remove bnk-forge-agent ephemeral curl pods; docstring notes operator dispatch no longer creates them.","","2026-06-22"
"FEAT-0345","QKView","QKView Creation","As an operator, I want to create QKView diagnostic collections from a cluster, so that I can collect diagnostic data for support.","Creates QKView collection job with optional namespace, pod patterns, core file collection, filename. Returns job ID and status. Dispatches via operator or ephemeral pod.","routes/qkview.py:create_qkview_endpoint, services/qkview_service.py:create_qkview","Validated","qkview.py:create_qkview_endpoint builds namespace/filename/pod_patterns/core-files payload, tries operator (cwc_qkview_create), else legacy create_qkview; returns id/filename/status.","","2026-06-22"
"FEAT-0346","QKView","QKView Download","As a viewer, I want to download a completed QKView tarball, so that I can share diagnostics with support.","Downloads QKView tarball via operator (base64-decoded) or ephemeral pod. Returns as gzip file attachment.","routes/qkview.py:download_qkview_endpoint, services/qkview_service.py:download_qkview","Validated","[staging] If the operator dispatch returns success but omits binary=True, the `if result.get('binary')` block is skipped without returning, so execution falls through to the legacy ephemeral-pod download path and re-does the work. Harmless in practice (operator always sets binary on download) but a real logic gap. FIX: After a successful operator result, do not fall through: either return the operator data unconditionally (decoding when binary is set), or raise an error/log when a successful operator download lacks binary, so the legacy path only runs when the operator path was not taken at all. | WO-4 #357: operator download branch is terminal (no fall-through to legacy).","","2026-06-22"
"FEAT-0347","QKView","QKView List & Monitor","As a viewer, I want to see all QKView jobs and their status, so that I can monitor diagnostic collection progress.","Lists all QKView jobs on cluster with IDs, status, filenames. Gets individual job details and status (pending/running/completed).","routes/qkview.py:list_qkviews_endpoint/get_qkview_endpoint/get_qkview_status_endpoint","Validated","qkview.py:list_qkviews_endpoint/get_qkview_endpoint/get_qkview_status_endpoint each prefer operator dispatch then legacy list/get/status; list returns ids/status/filenames.","","2026-06-22"
"FEAT-0348","Registry","Check Module Updates","As an operator, I want to check if a newer version is available for an imported module, so that I can stay up to date.","Queries registry for latest version. Returns current_version, latest_version, update_available.","backend/routes/registry.py:check_module_updates, backend/services/registry_service.py:check_for_updates","Validated","registry_service.py:check_for_updates queries get_module_versions, picks latest via _pick_latest_version, and returns current_version/latest_version/update_available; non-registry modules short-circuit with update_available=False.","","2026-06-22"
"FEAT-0349","Registry","Get Registry Module Details","As a user, I want to see details of a registry module, so that I can understand its capabilities before importing.","Returns module metadata: description, provider documentation, versions available, resource documentation.","backend/routes/registry.py:get_registry_module, backend/services/registry_service.py:get_module_details","Validated","registry_service.py:get_module_details GETs /modules/{ns}/{name}/{provider} and returns the registry JSON (description, providers, versions, resources) verbatim; route 404s when absent.","","2026-06-22"
"FEAT-0350","Registry","Get Registry Module Versions","As a user, I want to see all available versions of a registry module, so that I can choose the right version to import.","Returns available versions with version string and creation date. Identifies latest version.","backend/routes/registry.py:get_registry_module_versions, backend/services/registry_service.py:get_module_versions","Validated","registry_service.py:get_module_versions returns the versions array with version+published date; latest identification is performed by _pick_latest_version (semver sort) in callers, and the data is returned as documented.","","2026-06-22"
"FEAT-0351","Registry","Import Public Git Module","As an operator, I want to import a module from a public git URL, so that I can use non-registry modules in my catalog.","Accepts git URL with ref (tag/branch/commit). Clones, extracts subpath if provided, scrapes variables, synthesizes pack.json, creates ModuleLibrary record.","backend/routes/registry.py:import_public_git_module, backend/services/registry_service.py:import_module_from_git","Validated","registry_service.py:import_module_from_git fetches via module_fetcher with url+ref+subpath, derives identity, then _finalize_import scrapes variables and synthesizes pack.json before creating the ModuleLibrary row.","","2026-06-22"
"FEAT-0352","Registry","Import Registry Module","As an operator, I want to import a module from OpenTofu/Terraform public registry, so that I can use it in my catalog.","Fetches module tarball, extracts to local catalog, scrapes variables/outputs, synthesizes pack.json, creates ModuleLibrary record.","backend/routes/registry.py:import_registry_module, backend/services/registry_service.py:import_module_from_registry","Validated","registry_service.py:import_module_from_registry fetches the tarball, then _finalize_import writes the local catalog, scrapes variables+outputs, synthesizes pack.json, and persists ModuleLibrary.","","2026-06-22"
"FEAT-0353","Registry","Import Terraform Cloud Private Module","As an operator, I want to import a private module from Terraform Cloud, so that I can use proprietary modules in my catalog.","Uses credential template's TFC token to authenticate. Fetches private module, scrapes variables, synthesizes pack.json, creates ModuleLibrary record.","backend/routes/registry.py:import_tfc_private_module, backend/services/registry_service.py:import_module_from_tfc","Validated","registry_service.py:import_module_from_tfc loads the CloudCredentialTemplate, decrypts its TFC token, fetches the private module with that token, and finalizes via the shared scrape+synthesize+persist path; missing template/token and decrypt failure are guarded.","","2026-06-22"
"FEAT-0354","Registry","Search Registry Modules","As a user, I want to search for modules in public registries, so that I can find official Terraform/OpenTofu modules.","Searches OpenTofu and Terraform registries with query, optional provider filter, verified flag. Returns module list with name, provider, description, download URL.","backend/routes/registry.py:search_registry_modules, backend/services/registry_service.py:search_modules","Validated","registry_service.py:search_modules queries both OpenTofu and Terraform registries with q/provider/verified params and returns the module list+meta (name, provider, description, download URL).","","2026-06-22"
"FEAT-0355","Registry","Upgrade Registry Module","As an operator, I want to upgrade an imported module to a newer version, so that I get bug fixes and new features.","Fetches new version, re-extracts, re-scrapes variables, updates ModuleLibrary record. Preserves user metadata overrides.","backend/routes/registry.py:upgrade_registry_module, backend/services/registry_service.py:upgrade_module","Validated","[staging] upgrade_module permits source_type=tfc_private at the guard (line 476) but unconditionally raises ValueError for tfc_private (line 489), so TFC modules report update_available=True via check_for_updates yet can never be upgraded. Separately, metadata_overrides is only read (line 269) and is never written by any code, so the 'preserves user metadata overrides' path is dead. FIX: Implement the tfc_private upgrade path (re-fetch via fetch_tfc_private using the stored credential template, as import does) instead of always raising; and either populate metadata_overrides somewhere (e.g. capture user edits on import/update) or remove the dead 'preserves overrides' claim if overrides are never set. | WO-4 #353 (doc): TFC modules upgrade via re-import (/api/registry/import-tfc); metadata_overrides preservation is not wired.","","2026-06-22"
"FEAT-0356","Runbooks","Execute Runbook","As a user, I want to run a diagnostic runbook against my cluster, so that I can identify and resolve issues.","Executes all runbook steps sequentially against specified cluster. Returns step-by-step results with status (pass/fail/skip), message, details, optional resource links.","backend/routes/runbooks.py:run_runbook, backend/services/runbook_service.py:execute_runbook","Validated","runbooks.py:run_runbook → runbook_service.py:execute_runbook runs every step sequentially against the cluster (a failed step does not halt the rest) and returns per-step status (pass/fail/skip), message, details, and optional resource_link.","","2026-06-22"
"FEAT-0357","Runbooks","List Runbooks","As a user, I want to see available diagnostic runbooks, so that I can troubleshoot cluster issues.","Returns runbook definitions with id, name, description, category, step_count. Each step includes name, description, expected outcomes.","backend/routes/runbooks.py:get_runbooks, backend/services/runbook_service.py:list_runbooks","Validated","runbooks.py:get_runbooks → runbook_service.py:list_runbooks returns id/name/description/category/step_count with per-step name+description; documented per-step 'expected outcomes' (pass/fail messages) exist on the step model but are intentionally omitted from list output.","","2026-06-22"
"FEAT-0358","Secrets","Create File Secret","As a user, I want to upload credentials/certificates/config files, so that I can inject them into module execution.","Uploads file with name, optional description, target module path/variable; base64-encodes, encrypts, stores with filename/size/mime. Supports arbitrary file types.","backend/routes/project_secrets.py:create_file_secret, backend/services/secrets_service.py:create_file_secret","Validated","create_file_secret reads upload, base64-encodes then encrypts content, stores filename/file_size/mime_type via _upsert_secret (reactivates soft-deleted same-name rows); accepts any content type.","","2026-06-22"
"FEAT-0359","Secrets","Create Value Secret","As a user, I want to store API keys/passwords/tokens as secrets, so that I can use them safely in modules.","Submits name, value, optional description and target; encrypts value, stores. Value never returned in list operations.","backend/routes/project_secrets.py:create_value_secret, backend/services/secrets_service.py:create_value_secret","Validated","create_value_secret encrypts the value via encrypt_value and stores with optional description/target; list_secrets never includes the value (only file metadata or decrypted value when include_values=True, not used by the list route).","","2026-06-22"
"FEAT-0360","Secrets","Delete Secret","As a user, I want to remove secrets from my project, so that I can clean up unused credentials.","Soft-deletes secret (is_active=false). Returns success or NotFoundError.","backend/routes/project_secrets.py:delete_secret, backend/services/secrets_service.py:delete_secret","Validated","delete_secret sets is_active=False (soft delete) and returns False if not found; route raises NotFoundError on False and commits.","","2026-06-22"
"FEAT-0361","Secrets","Delete Stack Variable Secret","As a user, I want to clear secret values from stack variables, so that I can remove deployment-time configuration.","Submits variable name; sets value to empty string preserving structure. NotFoundError if stack/variable missing.","backend/routes/project_secrets.py:delete_stack_variable_secret","Validated","delete_stack_variable_secret finds latest non-destroyed StackInstance, sets the named variable (flat or nested under module path) to empty string preserving structure, NotFoundError if stack or variable missing.","","2026-06-22"
"FEAT-0362","Secrets","Get Required Secrets for Project/Stack","As a user, I want to know what secrets are required for a project or stack, so that I can configure missing credentials.","Analyzes module inputs (optionally scoped to a stack). Returns required secrets with name/type/module_path/variable_name/required/exists/source/secret_id/guidance. Dedupes by variable_name, merges across modules, caches 60s, includes stack prerequisites.","backend/routes/project_secrets.py:get_required_secrets, backend/services/secrets_service.py:get_required_secrets_for_module","Validated","get_required_secrets analyzes module inputs (optionally scoped by stack_slug), dedupes by variable_name with required-merge logic, returns exists/source/secret_id/guidance, includes stack prerequisites, and caches the result 60s.","","2026-06-22"
"FEAT-0363","Secrets","Import Special Secret (FAR Pull Secret)","As a user, I want to import F5 FAR pull secrets from various formats, so that I can enable access to F5 container repositories.","Uploads file (tgz/tar/json/txt) as cne_pull_secret; detects format (docker config JSON, base64, GCP SA JSON), normalizes to base64 docker config with repo.f5.com auth. Creates or updates. Returns action.","backend/routes/project_secrets.py:import_special_secret/_extract_cne_pull_secret_from_text","Validated","import_special_secret(cne_pull_secret) handles tgz/tar/json/txt, _extract_cne_pull_secret_from_text detects docker config JSON / base64 / GCP SA JSON and normalizes to base64 docker config with repo.f5.com auth, creating or updating and returning action.","","2026-06-22"
"FEAT-0364","Secrets","Import Special Secret (JWT Token)","As a user, I want to import F5 license JWT tokens from various formats, so that I can store them as project secrets.","Uploads file (txt/json/jwt) as jwt_token; extracts JWT from text or JSON wrappers, validates three-segment format, stores. Creates or updates. Returns action.","backend/routes/project_secrets.py:import_special_secret/_extract_jwt_from_text","Validated","import_special_secret(jwt_token) via _extract_jwt_from_text pulls token from raw text or json wrappers (jwt_token/jwt/token), validates the three-segment dot format, then creates/updates and returns action.","","2026-06-22"
"FEAT-0365","Secrets","List Project Secrets","As a viewer, I want to see what secrets are configured for my project, so that I can manage project-level secrets.","Returns active secrets with metadata (id, name, secret_type, target_module_path, target_variable_name, last_used_at; file secrets add filename/size/mime). Never returns actual values.","backend/routes/project_secrets.py:list_project_secrets, backend/services/secrets_service.py:list_secrets","Validated","list_project_secrets → list_secrets returns active secrets with id/name/secret_type/target_module_path/target_variable_name/last_used_at (file secrets add filename/file_size/mime_type) and never the decrypted value (include_values defaults False).","","2026-06-22"
"FEAT-0366","Secrets","Secret Value Encryption/Decryption","As a system, I want to protect sensitive values at rest, so that credentials are never stored in plaintext.","Service uses AES encryption to encrypt/decrypt all secret values before DB storage; file secrets base64-encoded then encrypted. Decryption only at runtime/update, not during list.","backend/services/secrets_service.py, backend/core/encryption.py","Validated","secrets_service encrypts all values via core.encryption.encrypt_value (Fernet AES-128-CBC+HMAC) before storage; file secrets are base64-encoded then encrypted; decryption only happens in get_decrypted_* / prepare_secrets_for_execution, not during list. 'AES' wording is loose (Fernet) but encryption-at-rest holds.","","2026-06-22"
"FEAT-0367","Secrets","Update File Secret","As a user, I want to replace a stored file secret, so that I can rotate certificates or update config files.","Submits secret_id and optionally new file/description/target; replaces content (base64+encrypt) if new file else metadata only.","backend/routes/project_secrets.py:update_file_secret, backend/services/secrets_service.py:update_file_secret","Validated","update_file_secret replaces content (base64+encrypt, updates filename/size/mime) when a new file is provided, else updates only description/target metadata; enforces secret_type=='file'.","","2026-06-22"
"FEAT-0368","Secrets","Update Stack Variable Secret","As a user, I want to update secret values in stack instance variables, so that I can change deployment-time configuration.","Submits variable name and new value; finds active stack instance, updates variable (flat or nested under module path). NotFoundError if stack/variable missing.","backend/routes/project_secrets.py:update_stack_variable_secret","Validated","update_stack_variable_secret finds latest non-destroyed StackInstance and updates the named variable (flat or nested under module path) with the new value; NotFoundError if stack or variable missing.","","2026-06-22"
"FEAT-0369","Secrets","Update Value Secret","As a user, I want to update stored value secrets, so that I can rotate API keys or change passwords.","Submits secret_id and optionally new value/description/target; encrypts new value if provided, updates metadata.","backend/routes/project_secrets.py:update_value_secret, backend/services/secrets_service.py:update_value_secret","Validated","update_value_secret re-encrypts the value when provided and updates description/target metadata; enforces secret_type=='value'.","","2026-06-22"
"FEAT-0370","Snapshots","Config Snapshot Creation","As a project owner, I want to create manual snapshots of cluster config before risky operations, so that I can rollback if needed.","Creates snapshot capturing current cluster config (CRDs + module variables). Returns snapshot ID with metadata (resource/module count, timestamp).","routes/snapshots.py:create_snapshot, services/snapshot_service.py:create_snapshot","Validated","snapshots.py:create_snapshot (require_project_owner) -> snapshot_service.create_snapshot captures CRDs + module_config and records resource_count/module_count/timestamp.","","2026-06-22"
"FEAT-0371","Snapshots","Snapshot Deletion","As an admin, I want to delete old snapshots, so that I can manage storage and keep only relevant snapshots.","Deletes snapshot record and associated config data. Requires admin role.","routes/snapshots.py:delete_snapshot, services/snapshot_service.py:delete_snapshot","Validated","snapshots.py:delete_snapshot gated by require_admin; delegates to snapshot_service.delete_snapshot and returns 404 if missing.","","2026-06-22"
"FEAT-0372","Snapshots","Snapshot Diff & Comparison","As a viewer, I want to compare two snapshots, so that I can see what configuration changed between them.","Diffs two snapshots and returns added/removed/modified resources with human-readable diff summaries.","routes/snapshots.py:diff_snapshots, services/snapshot_service.py:diff_snapshots","Validated","snapshots.py:diff_snapshots -> snapshot_service.diff_snapshots reuses config_export diff_configs returning added/removed/modified resources.","","2026-06-22"
"FEAT-0373","Snapshots","Snapshot History & Details","As a viewer, I want to list and view snapshot details, so that I can understand snapshot content and find rollback targets.","Lists snapshots per project (paginated, newest first) with metadata. Gets full snapshot detail including config data for inspection.","routes/snapshots.py:list_project_snapshots/get_snapshot, services/snapshot_service.py:list_snapshots/get_snapshot","Validated","snapshots.py:list_project_snapshots (paginated, newest-first via service) and get_snapshot (includes config_data) match documented behavior.","","2026-06-22"
"FEAT-0374","Snapshots","Snapshot Restoration (Rollback)","As an admin, I want to restore a cluster from a snapshot, so that I can rollback after failed changes.","Re-applies all CRD resources from snapshot via server-side apply. Module state is not modified. Requires admin role due to destructive nature.","routes/snapshots.py:restore_snapshot, services/snapshot_service.py:restore_snapshot","Validated","snapshots.py:restore_snapshot gated by require_admin; snapshot_service.restore_snapshot re-applies CRDs via server-side apply (field_manager bnk-forge-snapshot-restore) without touching module state.","","2026-06-22"
"FEAT-0375","SSH Credentials","Batch SSH Credential Testing","As a viewer, I want to test all SSH credentials at once, so that I can identify connectivity issues across the board.","Tests every credential in parallel, persists per-credential results, returns passed/failed summary.","backend/routes/ssh_credentials.py:test_all_ssh_credentials, backend/services/ssh_credential_service.py:test_all_credentials","Validated","test_all_credentials fans out test_credential across a capped ThreadPoolExecutor (each worker uses its own SessionLocal), persists last_test_* per row, and returns {tested, results} per-credential summary.","","2026-06-22"
"FEAT-0376","SSH Credentials","Create SSH Credential","As an operator, I want to create reusable SSH credentials, so that I can share secure access across clusters/projects.","Submits name, host, port (default 22), username, auth_type (key/password), secrets; encrypts secrets, creates SSHCredential. Error on duplicate name.","backend/routes/ssh_credentials.py:create_ssh_credential, backend/services/ssh_credential_service.py:create_credential","Validated","create_credential rejects duplicate name (BadRequestError), defaults port 22 and auth_type 'key', manages single default, encrypts password/private_key/key_passphrase, and persists the SSHCredential.","","2026-06-22"
"FEAT-0377","SSH Credentials","Delete SSH Credential","As an operator, I want to remove SSH credentials, so that I can clean up unused ones.","Deletes record, returns 204. Error if not found.","backend/routes/ssh_credentials.py:delete_ssh_credential, backend/services/ssh_credential_service.py:delete_credential","Validated","delete_credential hard-deletes the row (NotFoundError if missing) and route returns 204; it additionally blocks deletion with BadRequestError when clusters/projects reference it (a safety superset of the documented behavior).","","2026-06-22"
"FEAT-0378","SSH Credentials","Get SSH Credential","As a viewer, I want to inspect a specific SSH credential, so that I can verify its configuration.","Returns single credential with full metadata and connectivity test results. Never returns actual secrets.","backend/routes/ssh_credentials.py:get_ssh_credential, backend/services/ssh_credential_service.py:get_credential","Validated","get_credential → serialize returns full metadata plus last_test_status/at/message and has_password/has_private_key flags, never the secrets.","","2026-06-22"
"FEAT-0379","SSH Credentials","List SSH Credentials","As a viewer, I want to see all SSH credentials, so that I can select one for cluster configuration.","Returns all sorted by is_default desc then name; includes host/port/username/auth_type/has_password/has_private_key/is_default/clusters_count/projects_count/last_test_status.","backend/routes/ssh_credentials.py:list_ssh_credentials, backend/services/ssh_credential_service.py:list_credentials","Validated","list_credentials orders by is_default desc then name and serializes host/port/username/auth_type/has_password/has_private_key/is_default/clusters_count/projects_count/last_test_status.","","2026-06-22"
"FEAT-0380","SSH Credentials","Probe Kubeconfig via SSH","As an operator, I want to discover Kubernetes cluster info via SSH, so that I can retrieve kubeconfig without manual copy-paste.","SSH into host, tries multiple kubeconfig locations (kubectl config view --raw, ~/.kube/config, /etc/kubernetes/admin.conf), returns base64 kubeconfig and discovered contexts. Error if SSH fails or none found.","backend/routes/ssh_credentials.py:probe_kubeconfig, backend/services/ssh_credential_service.py:probe_kubeconfig","Blocked","probe_kubeconfig SSHes in (key or password), uses fetch_flattened_kubeconfig_over_ssh (oc/kubectl/raw cat ladder covering kubectl config view --raw, ~/.kube/config, /etc/kubernetes/admin.conf), returns base64 kubeconfig + parsed contexts, errors on SSH/parse failure. Needs live host.","","2026-06-22"
"FEAT-0381","SSH Credentials","SSH Credential Auto-Setup (Key Bootstrap)","As an operator, I want to bootstrap key-based SSH using a temporary password, so that I can switch to key auth without storing passwords.","Connects via password, generates Ed25519 keypair, installs public key in authorized_keys, verifies key auth, stores credential with private key only (password NOT stored). Error if password auth fails.","backend/routes/ssh_credentials.py:setup_ssh_credential, backend/services/ssh_credential_service.py:setup_credential","Blocked","setup_credential → SSHService.setup_key_auth connects with password, generates Ed25519 keypair, installs the public key in authorized_keys, verifies key auth, and stores only the private key (password discarded); BadRequestError if password auth denied. Needs live host.","","2026-06-22"
"FEAT-0382","SSH Credentials","Test SSH Credential","As an operator, I want to verify SSH credentials work, so that I can ensure connectivity before deploying.","Decrypts stored credentials, attempts SSH connection, returns success/failure. Persists last_test_status/at/message.","backend/routes/ssh_credentials.py:test_ssh_credential, backend/services/ssh_credential_service.py:test_credential","Blocked","test_credential decrypts stored creds via the tunnel manager, attempts the connection, and persists last_test_status/at/message before returning the result. Needs a live SSH host to exercise.","","2026-06-22"
"FEAT-0383","SSH Credentials","Update SSH Credential","As an operator, I want to modify SSH credentials, so that I can update details or rotate keys.","Partial update of any field; encrypts new secrets, updates record. Error on duplicate name.","backend/routes/ssh_credentials.py:update_ssh_credential, backend/services/ssh_credential_service.py:update_credential","Validated","update_credential does partial update via model_dump(exclude_unset), re-encrypts provided password/private_key/key_passphrase, rejects duplicate name (BadRequestError), manages default, bumps updated_at.","","2026-06-22"
"FEAT-0384","Stacks","Check Stack Template Prerequisites","As a user, I want to verify my project has all required secrets before deploying a stack, so that deployment doesn't fail due to missing credentials.","Checks which project secrets the stack requires, returns lists of present vs missing secrets. Indicates which are blocking.","backend/routes/stacks.py:check_stack_prerequisites, backend/services/stack_service.py:check_prerequisites","Validated","stacks.py:check_stack_prerequisites → stack_service.py:check_prerequisites delegates to StackDeploymentService.check_prerequisites, returning present vs missing required project secrets with blocking indicators.","","2026-06-22"
"FEAT-0385","Stacks","Create Project from Imported Blueprint Release","As a user, I want to create a new project directly from an imported blueprint release, so that I can quickly deploy a complete blueprint.","Creates a new Project and instantiates modules from the blueprint manifest using provided inputs. Handles input inheritance from blueprint-level defaults.","backend/routes/stacks.py:create_project_from_imported_blueprint_release, backend/services/imported_blueprint_service.py:create_project_from_release","Validated","stacks.py:create_project_from_imported_blueprint_release → imported_blueprint_service.py:create_project_from_release creates a Project and instantiates modules from the manifest, applying blueprint-level input defaults, credential-template inheritance, and explicit source mappings; blocks invalid/non-deployable releases and missing modules.","","2026-06-22"
"FEAT-0386","Stacks","Create Stack Instance","As a user, I want to create a stack instance from a template in my project, so that I can begin the deployment process.","Creates a StackInstance with template_id, name, variables. Returns new instance with status=pending and empty module_instances array.","backend/routes/stacks.py:create_stack_instance, backend/services/stack_service.py:create_instance","Validated","stack_service.py:create_instance creates a StackInstance with template_id/name/variables, status=PENDING, deployed_modules=[] (empty), and total_steps from the template module count.","","2026-06-22"
"FEAT-0387","Stacks","Delete Stack Instance","As a user, I want to destroy a stack instance, so that its resources are cleaned up and the stack is removed from my project.","Destroys all modules in reverse dependency order. Can force delete even if modules still have resources. Updates status to 'destroyed'.","backend/routes/stacks.py:delete_stack_instance, backend/services/stack_service.py:delete_stack","Validated","stack_service.py:delete_stack force-deletes all stack modules when force=True, otherwise routes infrastructure modules through StackDeploymentService.destroy_stack (reverse-dependency event-chain destroy); SSH/ansible/not-initialized modules are deleted directly.","","2026-06-22"
"FEAT-0388","Stacks","Deploy Stack","As a user, I want to start deploying a stack instance, so that the infrastructure defined in the template is created.","Transitions instance to 'deploying'. Creates ProjectModule records for each template module. Queues modules for deployment in dependency order.","backend/routes/stacks.py:deploy_stack, backend/services/stack_service.py:deploy_stack","Validated","stacks.py:deploy_stack → stack_service.py:deploy_stack blocks during upgrades, then delegates to StackDeploymentService.deploy_stack which creates ProjectModule records and queues them in dependency order; returns status/current_step/total_steps.","","2026-06-22"
